species,file,row_index,common_name,collection,author,duration_s,n_clips,fold
strcuc1,/scratch/pdoshi/audio_comp/birdclef_audio/strcuc1_0724.wav,724,Striped Cuckoo,iNat,Breno Figueiredo,28.938,5,4
strcuc1,/scratch/pdoshi/audio_comp/birdclef_audio/strcuc1_0725.wav,725,Striped Cuckoo,XC,Daniel Blamires,30.634,6,0
strcuc1,/scratch/pdoshi/audio_comp/birdclef_audio/strcuc1_0726.wav,726,Striped Cuckoo,XC,Kent Livezey,139.166,27,1
strcuc1,/scratch/pdoshi/audio_comp/birdclef_audio/strcuc1_0727.wav,727,Striped Cuckoo,XC,Eric DeFonso,53.506,10,2
strcuc1,/scratch/pdoshi/audio_comp/birdclef_audio/strcuc1_0728.wav,728,Striped Cuckoo,XC,David Monroy Rengifo,25.906,5,3
strcuc1,/scratch/pdoshi/audio_comp/birdclef_audio/strcuc1_0729.wav,729,Striped Cuckoo,iNat,Pablo H Capovilla,46.49,9,4
strcuc1,/scratch/pdoshi/audio_comp/birdclef_audio/strcuc1_0730.wav,730,Striped Cuckoo,XC,Niels Krabbe,30.946,6,0
strcuc1,/scratch/pdoshi/audio_comp/birdclef_audio/strcuc1_0731.wav,731,Striped Cuckoo,iNat,Diego Cordero,18.394,3,1
strcuc1,/scratch/pdoshi/audio_comp/birdclef_audio/strcuc1_0732.wav,732,Striped Cuckoo,XC,Ross Gallardy,14.106,2,2
strcuc1,/scratch/pdoshi/audio_comp/birdclef_audio/strcuc1_0733.wav,733,Striped Cuckoo,XC,JAYRSON ARAUJO DE OLIVEIRA,16.506,3,3
strcuc1,/scratch/pdoshi/audio_comp/birdclef_audio/strcuc1_0734.wav,734,Striped Cuckoo,iNat,Eduardo Luis Beltrocco,42.888,8,4
strcuc1,/scratch/pdoshi/audio_comp/birdclef_audio/strcuc1_0735.wav,735,Striped Cuckoo,XC,Tulio Dornas,22.966,4,0
strcuc1,/scratch/pdoshi/audio_comp/birdclef_audio/strcuc1_0736.wav,736,Striped Cuckoo,iNat,Eduardo Luis Beltrocco,13.674,2,1
strcuc1,/scratch/pdoshi/audio_comp/birdclef_audio/strcuc1_0737.wav,737,Striped Cuckoo,XC,Bernabe Lopez-Lanus,19.25,3,2
strcuc1,/scratch/pdoshi/audio_comp/birdclef_audio/strcuc1_0738.wav,738,Striped Cuckoo,XC,Andrea Lopera-Salazar,110.37,22,3
strcuc1,/scratch/pdoshi/audio_comp/birdclef_audio/strcuc1_0739.wav,739,Striped Cuckoo,iNat,Christopher Rustay,9.298,1,4
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0740.wav,740,Streaked Flycatcher,iNat,Unknown,41.59,8,0
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0741.wav,741,Streaked Flycatcher,iNat,Unknown,7.286,1,1
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0742.wav,742,Streaked Flycatcher,XC,Niels Krabbe,11.554,2,2
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0743.wav,743,Streaked Flycatcher,XC,Patricio Mena Valenzuela,19.626,3,3
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0744.wav,744,Streaked Flycatcher,XC,Niels Krabbe,91.53,18,4
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0745.wav,745,Streaked Flycatcher,XC,Leonardo Ordóñez-Delgado,9.91,1,0
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0746.wav,746,Streaked Flycatcher,iNat,Alejandro Luy,16.118,3,1
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0747.wav,747,Streaked Flycatcher,XC,Antonio Silveira,46.182,9,2
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0748.wav,748,Streaked Flycatcher,iNat,Unknown,9.142,1,3
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0749.wav,749,Streaked Flycatcher,iNat,Esteban Villa Restrepo,30.458,6,4
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0750.wav,750,Streaked Flycatcher,XC,JAYRSON ARAUJO DE OLIVEIRA,81.39,16,0
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0751.wav,751,Streaked Flycatcher,XC,Erick Nicolás Patiño Acosta,62.214,12,1
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0752.wav,752,Streaked Flycatcher,iNat,Sam Darmstadt,15.224,3,2
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0753.wav,753,Streaked Flycatcher,XC,Niels Krabbe,15.126,3,3
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0754.wav,754,Streaked Flycatcher,XC,Jeisson Poveda,48.418,9,4
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0755.wav,755,Streaked Flycatcher,iNat,Unknown,12.948,2,0
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0756.wav,756,Streaked Flycatcher,iNat,Luis Áureo Pellozo,27.114,5,1
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0757.wav,757,Streaked Flycatcher,iNat,Gustavo Gonsioroski,12.382,2,2
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0758.wav,758,Streaked Flycatcher,XC,GABRIEL LEITE,26.664,5,3
strfly1,/scratch/pdoshi/audio_comp/birdclef_audio/strfly1_0759.wav,759,Streaked Flycatcher,XC,Fernando Igor de Godoy,51.802,10,4
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0760.wav,760,Tropical Kingbird,iNat,Ze Roberto,36.802,7,0
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0761.wav,761,Tropical Kingbird,XC,Isain Contreras Rodríguez,2.742,1,1
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0762.wav,762,Tropical Kingbird,iNat,Unknown,23.552,4,2
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0763.wav,763,Tropical Kingbird,iNat,Randolph (Randy) King,4.196,1,3
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0764.wav,764,Tropical Kingbird,XC,GABRIEL LEITE,5.942,1,4
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0765.wav,765,Tropical Kingbird,iNat,Luis Enrique Flores Hernández,25.058,5,0
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0766.wav,766,Tropical Kingbird,XC,Danny Zapata-Henao,2.65,1,1
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0767.wav,767,Tropical Kingbird,XC,JAYRSON ARAUJO DE OLIVEIRA,5.41,1,2
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0768.wav,768,Tropical Kingbird,iNat,Unknown,9.19,1,3
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0769.wav,769,Tropical Kingbird,XC,Fernanda Fernandex,101.186,20,4
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0770.wav,770,Tropical Kingbird,iNat,Cristopher Rodríguez-Moreira,66.782,13,0
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0771.wav,771,Tropical Kingbird,XC,Cristopher Rodriguez-Moreira,19.514,3,1
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0772.wav,772,Tropical Kingbird,XC,Fernando Igor de Godoy,14.774,2,2
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0773.wav,773,Tropical Kingbird,iNat,James Chapman,21.686,4,3
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0774.wav,774,Tropical Kingbird,iNat,Unknown,30.022,6,4
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0775.wav,775,Tropical Kingbird,XC,Christopher Rodriguez-Moreira,5.618,1,0
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0776.wav,776,Tropical Kingbird,XC,Richard E. Webster,47.566,9,1
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0777.wav,777,Tropical Kingbird,XC,Allen T. Chartier,17.58,3,2
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0778.wav,778,Tropical Kingbird,iNat,Noah Strycker,35.008,7,3
trokin,/scratch/pdoshi/audio_comp/birdclef_audio/trokin_0779.wav,779,Tropical Kingbird,XC,Paul Marvin,28.27,5,4
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0780.wav,780,Tropical Parula,XC,JAYRSON ARAUJO DE OLIVEIRA,15.382,3,0
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0781.wav,781,Tropical Parula,XC,Matt Wistrand,170.874,34,1
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0782.wav,782,Tropical Parula,iNat,Diego Trillo,33.354,6,2
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0783.wav,783,Tropical Parula,XC,Sue Riffe,10.354,2,3
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0784.wav,784,Tropical Parula,iNat,Court Harding,4.05,1,4
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0785.wav,785,Tropical Parula,XC,Patricio Mena Valenzuela,22.57,4,0
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0786.wav,786,Tropical Parula,XC,Alán Palacios,2.25,1,1
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0787.wav,787,Tropical Parula,XC,Daniel Lane,96.31,19,2
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0788.wav,788,Tropical Parula,iNat,Facundo Varela Barros,11.078,2,3
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0789.wav,789,Tropical Parula,XC,Alán Palacios,31.718,6,4
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0790.wav,790,Tropical Parula,iNat,Unknown,2.074,1,0
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0791.wav,791,Tropical Parula,XC,Myornis,103.85,20,1
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0792.wav,792,Tropical Parula,iNat,Andrew Orgill,6.026,1,2
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0793.wav,793,Tropical Parula,XC,Andy Birch,28.456,5,3
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0794.wav,794,Tropical Parula,iNat,Unknown,6.95,1,4
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0795.wav,795,Tropical Parula,XC,Mauricio Cuéllar-Ramírez,52.742,10,0
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0796.wav,796,Tropical Parula,XC,Guilherme Melo,50.186,10,1
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0797.wav,797,Tropical Parula,XC,Alán Palacios,16.91,3,2
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0798.wav,798,Tropical Parula,iNat,Eduardo Luis Beltrocco,38.572,7,3
tropar,/scratch/pdoshi/audio_comp/birdclef_audio/tropar_0799.wav,799,Tropical Parula,iNat,Liu Idárraga Orozco,41.842,8,4
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0800.wav,800,Tropical Screech-Owl,XC,Rafael Gianni,47.074,9,0
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0801.wav,801,Tropical Screech-Owl,XC, Guillermo Treboux,77.97,15,1
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0802.wav,802,Tropical Screech-Owl,iNat,Francisco González Táboas,19.89,3,2
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0803.wav,803,Tropical Screech-Owl,XC,Bernabe Lopez-Lanus,15.666,3,3
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0804.wav,804,Tropical Screech-Owl,iNat,Eduardo Luis Beltrocco,18.228,3,4
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0805.wav,805,Tropical Screech-Owl,XC,Joe Klaiber,17.094,3,0
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0806.wav,806,Tropical Screech-Owl,XC,Ricardo José Mitidieri,9.56,1,1
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0807.wav,807,Tropical Screech-Owl,iNat,Gabriel Vianna Alves,10.046,2,2
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0808.wav,808,Tropical Screech-Owl,XC,Paul Bourdin,28.996,5,3
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0809.wav,809,Tropical Screech-Owl,XC,Bernabe Lopez-Lanus,15.698,3,4
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0810.wav,810,Tropical Screech-Owl,iNat,Helio Lourencini,29.928,5,0
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0811.wav,811,Tropical Screech-Owl,XC,Bobby Wilcox,33.33,6,1
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0812.wav,812,Tropical Screech-Owl,iNat,Eduardo Luis Beltrocco,15.694,3,2
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0813.wav,813,Tropical Screech-Owl,iNat,Sebastián Lovera,14.234,2,3
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0814.wav,814,Tropical Screech-Owl,iNat,Nantar Kuja,37.854,7,4
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0815.wav,815,Tropical Screech-Owl,XC,JAYRSON ARAUJO DE OLIVEIRA,119.07,23,0
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0816.wav,816,Tropical Screech-Owl,XC,Jerome Fischer,20.094,4,1
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0817.wav,817,Tropical Screech-Owl,XC,William Adsett ,58.418,11,2
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0818.wav,818,Tropical Screech-Owl,XC,JAYRSON ARAUJO DE OLIVEIRA,20.976,4,3
trsowl,/scratch/pdoshi/audio_comp/birdclef_audio/trsowl_0819.wav,819,Tropical Screech-Owl,iNat,Jacob Ira,10.874,2,4
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0820.wav,820,White-breasted Wood-Wren,XC,GABRIEL LEITE,27.658,5,0
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0821.wav,821,White-breasted Wood-Wren,XC,Niels Krabbe,22.654,4,1
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0822.wav,822,White-breasted Wood-Wren,XC,Jerome Fischer,56.09,11,2
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0823.wav,823,White-breasted Wood-Wren,XC,Joe Klaiber,4.562,1,3
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0824.wav,824,White-breasted Wood-Wren,XC,Richard E. Webster,40.79,8,4
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0825.wav,825,White-breasted Wood-Wren,XC,Scott Olmstead,28.786,5,0
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0826.wav,826,White-breasted Wood-Wren,XC,Olaf Jahn,29.578,5,1
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0827.wav,827,White-breasted Wood-Wren,XC,Diego Calderon-F.,17.286,3,2
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0828.wav,828,White-breasted Wood-Wren,XC,Carlos Funes,10.034,2,3
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0829.wav,829,White-breasted Wood-Wren,iNat,Mattis Hernández,14.232,2,4
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0830.wav,830,White-breasted Wood-Wren,XC,Mauricio Álvarez-Rebolledo,18.26,3,0
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0831.wav,831,White-breasted Wood-Wren,XC,Kent Livezey,164.034,32,1
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0832.wav,832,White-breasted Wood-Wren,XC,Olaf Jahn,15.434,3,2
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0833.wav,833,White-breasted Wood-Wren,XC,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),17.458,3,3
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0834.wav,834,White-breasted Wood-Wren,XC,Sander Bot,11.838,2,4
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0835.wav,835,White-breasted Wood-Wren,XC,Camilo E. Sánchez Sarria,32.058,6,0
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0836.wav,836,White-breasted Wood-Wren,iNat,J. Mortensen,10.406,2,1
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0837.wav,837,White-breasted Wood-Wren,XC,Niels Krabbe,51.898,10,2
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0838.wav,838,White-breasted Wood-Wren,XC,Oscar Ramírez Alán,27.99,5,3
wbwwre1,/scratch/pdoshi/audio_comp/birdclef_audio/wbwwre1_0839.wav,839,White-breasted Wood-Wren,XC,John V. Moore,27.014,5,4
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0840.wav,840,White-bearded Manakin,XC,JAYRSON ARAUJO DE OLIVEIRA,26.234,5,0
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0841.wav,841,White-bearded Manakin,XC,Andres Angulo,125.712,25,1
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0842.wav,842,White-bearded Manakin,XC,JAYRSON ARAUJO DE OLIVEIRA,1.048,1,2
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0843.wav,843,White-bearded Manakin,XC,Bernabe Lopez-Lanus,3.498,1,3
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0844.wav,844,White-bearded Manakin,XC,JAYRSON ARAUJO DE OLIVEIRA,4.554,1,4
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0845.wav,845,White-bearded Manakin,XC,Niels Krabbe,42.898,8,0
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0846.wav,846,White-bearded Manakin,XC,Dante Buzzetti,132.258,26,1
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0847.wav,847,White-bearded Manakin,XC,Caio Brito,67.298,13,2
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0848.wav,848,White-bearded Manakin,XC,Ricardo Gagliardi,81.206,16,3
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0849.wav,849,White-bearded Manakin,XC,JAYRSON ARAUJO DE OLIVEIRA,50.182,10,4
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0850.wav,850,White-bearded Manakin,XC,JAYRSON ARAUJO DE OLIVEIRA,23.876,4,0
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0851.wav,851,White-bearded Manakin,XC,Dante Buzzetti,171.674,34,1
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0852.wav,852,White-bearded Manakin,XC,Rodrigo Dela Rosa de Souza,31.954,6,2
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0853.wav,853,White-bearded Manakin,XC,GABRIEL LEITE,20.046,4,3
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0854.wav,854,White-bearded Manakin,XC,Patricio Mena Valenzuela,21.37,4,4
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0855.wav,855,White-bearded Manakin,XC,Niels Krabbe,17.926,3,0
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0856.wav,856,White-bearded Manakin,XC,Ross Gallardy,10.47,2,1
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0857.wav,857,White-bearded Manakin,XC,Douglas Meyer,31.97,6,2
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0858.wav,858,White-bearded Manakin,XC,John V. Moore,37.054,7,3
whbman1,/scratch/pdoshi/audio_comp/birdclef_audio/whbman1_0859.wav,859,White-bearded Manakin,XC,Jerome Fischer,3.314,1,4
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0860.wav,860,White-tipped Dove,XC,Franco Vushurovich,238.63,47,0
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0861.wav,861,White-tipped Dove,iNat,Eduardo Luis Beltrocco,43.586,8,1
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0862.wav,862,White-tipped Dove,iNat,Christopher Rustay,14.078,2,2
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0863.wav,863,White-tipped Dove,iNat,Unknown,25.794,5,3
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0864.wav,864,White-tipped Dove,XC,Jeremy Minns,43.778,8,4
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0865.wav,865,White-tipped Dove,iNat,Unknown,25.104,5,0
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0866.wav,866,White-tipped Dove,iNat,Efraín Octavio Aguilar Pérez,17.114,3,1
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0867.wav,867,White-tipped Dove,XC,Ricardo Gagliardi,26.418,5,2
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0868.wav,868,White-tipped Dove,XC,steve,19.008,3,3
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0869.wav,869,White-tipped Dove,iNat,Carlos Domínguez-Rodríguez,10.58,2,4
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0870.wav,870,White-tipped Dove,XC,Richard E. Webster,106.554,21,0
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0871.wav,871,White-tipped Dove,XC,JAYRSON ARAUJO DE OLIVEIRA,16.406,3,1
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0872.wav,872,White-tipped Dove,XC,Francisco Sornoza,75.042,15,2
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0873.wav,873,White-tipped Dove,XC,Mike Nelson,17.244,3,3
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0874.wav,874,White-tipped Dove,XC,Niels Krabbe,30.674,6,4
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0875.wav,875,White-tipped Dove,XC,Mario Reyes Jr,28.032,5,0
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0876.wav,876,White-tipped Dove,XC,JAYRSON ARAUJO DE OLIVEIRA,36.526,7,1
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0877.wav,877,White-tipped Dove,XC,Oscar Humberto Marin-Gomez,45.702,9,2
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0878.wav,878,White-tipped Dove,iNat,Leonardo Adrián LEIVA,34.898,6,3
whtdov,/scratch/pdoshi/audio_comp/birdclef_audio/whtdov_0879.wav,879,White-tipped Dove,XC,Fernando Igor de Godoy,36.534,7,4
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0880.wav,880,Yellow-bellied Elaenia,XC,Nicole Alfaro Ponce,70.954,14,0
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0881.wav,881,Yellow-bellied Elaenia,XC,Jeremy Minns,9.586,1,1
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0882.wav,882,Yellow-bellied Elaenia,iNat,Gustavo Gonsioroski,11.506,2,2
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0883.wav,883,Yellow-bellied Elaenia,XC,Bernabe Lopez-Lanus,4.118,1,3
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0884.wav,884,Yellow-bellied Elaenia,XC,Ciro Albano,37.694,7,4
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0885.wav,885,Yellow-bellied Elaenia,XC,John V. Moore,8.786,1,0
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0886.wav,886,Yellow-bellied Elaenia,XC,Caio Brito,45.582,9,1
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0887.wav,887,Yellow-bellied Elaenia,XC,J. Alejandro Giraldo-Camacho,6.018,1,2
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0888.wav,888,Yellow-bellied Elaenia,XC,Mike Nelson,42.242,8,3
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0889.wav,889,Yellow-bellied Elaenia,XC,JAYRSON ARAUJO DE OLIVEIRA,1.802,1,4
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0890.wav,890,Yellow-bellied Elaenia,XC,JAYRSON ARAUJO DE OLIVEIRA,1.542,1,0
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0891.wav,891,Yellow-bellied Elaenia,XC,JAYRSON ARAUJO DE OLIVEIRA,7.394,1,1
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0892.wav,892,Yellow-bellied Elaenia,XC,Oscar H. Marín-Gómez,10.106,2,2
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0893.wav,893,Yellow-bellied Elaenia,XC,Daniel Lane,30.066,6,3
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0894.wav,894,Yellow-bellied Elaenia,XC,JAYRSON ARAUJO DE OLIVEIRA,8.674,1,4
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0895.wav,895,Yellow-bellied Elaenia,XC,Antonio Silveira,20.69,4,0
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0896.wav,896,Yellow-bellied Elaenia,XC,Roney Assis Souza,40.302,8,1
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0897.wav,897,Yellow-bellied Elaenia,XC,Marcelo da Rocha,25.434,5,2
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0898.wav,898,Yellow-bellied Elaenia,iNat,Unknown,23.442,4,3
yebela1,/scratch/pdoshi/audio_comp/birdclef_audio/yebela1_0899.wav,899,Yellow-bellied Elaenia,XC,John V. Moore,10.194,2,4
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0900.wav,900,Yellow-breasted Flycatcher,XC,Eduardo D. Schultz,28.712,5,0
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0901.wav,901,Yellow-breasted Flycatcher,XC,Dante Buzzetti,46.404,9,1
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0902.wav,902,Yellow-breasted Flycatcher,XC,Kent Livezey,11.154,2,2
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0903.wav,903,Yellow-breasted Flycatcher,XC,Ricardo Gagliardi,96.746,19,3
yebfly1,/scratch/pdoshi/audio_comp/birdclef_audio/yebfly1_0904.wav,904,Yellow-breasted Flycatcher,XC,Ricardo José Mitidieri,44.406,8,4
