clip_id,category,source_dataset,license,path,sample_rate,duration_sec
fma_small/141300,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__141300.wav,44100,29.977
fma_small/139772,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__139772.wav,44100,29.977
fma_small/054470,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__054470.wav,44100,30.003
fma_small/088485,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__088485.wav,44100,30.003
fma_small/036388,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__036388.wav,44100,30.003
fma_small/122354,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__122354.wav,44100,30.003
fma_small/075785,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__075785.wav,44100,29.977
fma_small/116547,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__116547.wav,44100,29.977
fma_small/127281,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__127281.wav,44100,29.977
fma_small/125182,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__125182.wav,44100,29.977
fma_small/064252,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__064252.wav,44100,29.977
fma_small/132118,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__132118.wav,44100,29.977
fma_small/054554,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__054554.wav,44100,29.977
fma_small/056692,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__056692.wav,44100,30.003
fma_small/067007,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__067007.wav,44100,30.003
fma_small/121318,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__121318.wav,44100,29.977
fma_small/141894,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__141894.wav,44100,30.003
fma_small/024917,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__024917.wav,44100,30.003
fma_small/141299,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__141299.wav,44100,29.977
fma_small/152425,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__152425.wav,44100,30.003
fma_small/037784,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__037784.wav,44100,30.003
fma_small/134956,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__134956.wav,44100,30.003
fma_small/088899,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__088899.wav,44100,30.003
fma_small/110634,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__110634.wav,44100,29.977
fma_small/085595,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__085595.wav,44100,30.003
fma_small/068680,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__068680.wav,44100,29.977
fma_small/110266,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__110266.wav,44100,30.003
fma_small/128619,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__128619.wav,44100,30.003
fma_small/003910,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__003910.wav,44100,29.977
fma_small/142574,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__142574.wav,44100,30.003
fma_small/111228,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__111228.wav,44100,29.977
fma_small/011672,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__011672.wav,44100,29.977
fma_small/071516,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__071516.wav,44100,29.977
fma_small/126047,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__126047.wav,44100,30.003
fma_small/043595,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__043595.wav,44100,30.003
fma_small/038881,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__038881.wav,44100,29.977
fma_small/000998,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__000998.wav,44100,29.977
fma_small/029271,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__029271.wav,44100,29.977
fma_small/108774,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__108774.wav,44100,30.003
fma_small/122621,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__122621.wav,44100,29.977
fma_small/113164,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__113164.wav,44100,30.003
fma_small/066690,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__066690.wav,44100,29.977
fma_small/027177,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__027177.wav,44100,30.003
fma_small/135375,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__135375.wav,44100,30.003
fma_small/038435,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__038435.wav,48000,29.989
fma_small/038888,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__038888.wav,44100,29.977
fma_small/099370,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__099370.wav,44100,29.977
fma_small/081586,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__081586.wav,44100,29.977
fma_small/057936,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__057936.wav,44100,29.977
fma_small/105144,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__105144.wav,44100,29.977
fma_small/105827,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__105827.wav,44100,30.003
fma_small/045391,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__045391.wav,44100,29.977
fma_small/120778,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__120778.wav,44100,29.977
fma_small/127936,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__127936.wav,48000,29.989
fma_small/070878,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__070878.wav,44100,30.003
fma_small/138355,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__138355.wav,44100,30.003
fma_small/131837,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__131837.wav,48000,29.989
fma_small/047628,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__047628.wav,44100,30.003
fma_small/048494,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__048494.wav,44100,29.977
fma_small/057180,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__057180.wav,44100,30.003
fma_small/144943,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__144943.wav,44100,30.003
fma_small/011792,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__011792.wav,44100,30.003
fma_small/033422,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__033422.wav,44100,30.003
fma_small/052630,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__052630.wav,44100,30.003
fma_small/122633,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__122633.wav,44100,29.977
fma_small/110449,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__110449.wav,44100,29.977
fma_small/131327,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__131327.wav,44100,29.977
fma_small/053160,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__053160.wav,44100,30.003
fma_small/088959,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__088959.wav,44100,30.003
fma_small/024363,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__024363.wav,44100,29.977
fma_small/148303,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__148303.wav,44100,30.003
fma_small/028571,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__028571.wav,44100,29.977
fma_small/097588,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__097588.wav,44100,29.977
fma_small/118738,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__118738.wav,44100,30.003
fma_small/142519,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__142519.wav,44100,30.003
fma_small/107952,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__107952.wav,44100,29.977
fma_small/066469,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__066469.wav,44100,30.003
fma_small/067333,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__067333.wav,44100,29.977
fma_small/001703,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__001703.wav,44100,29.977
fma_small/126225,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__126225.wav,44100,29.977
fma_small/004519,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__004519.wav,44100,29.977
fma_small/145555,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__145555.wav,44100,30.003
fma_small/145550,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__145550.wav,44100,29.977
fma_small/038828,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__038828.wav,44100,29.977
fma_small/005157,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__005157.wav,44100,30.003
fma_small/120150,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__120150.wav,44100,29.977
fma_small/132045,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__132045.wav,44100,30.003
fma_small/141569,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__141569.wav,44100,29.977
fma_small/029739,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__029739.wav,44100,30.003
fma_small/111396,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__111396.wav,44100,29.977
fma_small/126883,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__126883.wav,44100,30.003
fma_small/043025,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__043025.wav,44100,29.977
fma_small/124555,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__124555.wav,44100,30.003
fma_small/032021,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__032021.wav,44100,30.003
fma_small/083718,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__083718.wav,44100,29.977
fma_small/071507,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__071507.wav,44100,29.977
fma_small/089473,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__089473.wav,44100,29.977
fma_small/011638,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__011638.wav,44100,29.977
fma_small/063257,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__063257.wav,44100,30.003
fma_small/114940,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__114940.wav,44100,30.003
fma_small/091899,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__091899.wav,44100,29.977
fma_small/149124,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__149124.wav,44100,30.003
fma_small/116464,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__116464.wav,44100,30.003
fma_small/003271,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__003271.wav,44100,29.977
fma_small/042146,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__042146.wav,44100,30.003
fma_small/119580,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__119580.wav,44100,29.977
fma_small/017634,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__017634.wav,22050,29.965
fma_small/069827,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__069827.wav,44100,30.003
fma_small/063770,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__063770.wav,44100,29.977
fma_small/108299,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__108299.wav,44100,30.003
fma_small/043911,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__043911.wav,44100,30.003
fma_small/147268,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__147268.wav,44100,29.977
fma_small/123438,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__123438.wav,44100,29.977
fma_small/075372,music,fma_small,"CC-BY family (per-track, see fma_metadata/tracks.csv)",probe_set/music/fma_small__075372.wav,44100,30.003
